,Datetime,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
1635,2015-09-11,37649.5,36424.0,35521.8,34915.3,34373.0,33699.8,32973.9,31859.8,32390.3,33055.6,34657.9,36104.8,37093.2,37752.7,38073.0,37976.0,37632.3,36774.9,35755.5,37386.8,40023.5,40044.1,39549.2,38762.3
1636,2015-09-12,37730.3,36343.1,35256.7,34488.0,33711.1,33442.9,33143.7,33691.1,36130.2,38106.2,39798.4,41412.5,42457.4,42343.4,42951.0,42515.2,42033.4,40891.3,39215.8,40742.9,42587.3,42226.0,41206.2,40077.8
1637,2015-09-13,38855.4,37386.0,36480.9,35715.3,35238.6,34850.4,34360.6,34389.7,36513.9,38498.7,40175.2,41447.3,42487.5,42144.6,42739.1,42465.9,41901.3,40576.1,39234.3,40651.9,42789.1,42382.0,41395.0,40180.0
1638,2015-09-14,38604.9,37372.3,36244.6,35598.9,35362.7,34672.3,34068.6,34106.7,36147.9,38347.1,39747.2,41113.4,42532.6,42513.0,42863.7,42628.7,41930.0,40642.3,39148.5,40892.6,42749.7,42570.0,41318.0,40289.9
1639,2015-09-15,38822.9,37259.2,36012.5,35603.8,34734.5,34212.3,33960.6,34306.6,36185.0,37920.2,39653.2,41277.1,42480.9,42602.1,42972.3,42822.1,42074.8,40997.0,39495.3,41092.5,42856.0,42365.2,41401.2,40327.4
1640,2015-09-16,38776.1,37059.6,36248.3,35436.4,35176.1,34628.1,34090.9,33986.4,35952.9,37556.7,39724.1,41076.7,42166.0,41907.6,42516.1,41980.8,41497.3,40335.8,39250.4,40809.0,42328.5,41174.5,40325.5,39264.4
1641,2015-09-17,37574.2,35867.5,35343.3,34768.1,34315.2,33911.4,33561.5,33130.8,34524.5,36112.9,37400.4,38923.8,39622.6,39663.0,39617.4,39181.1,38519.3,37165.1,36071.6,37880.7,39271.6,38787.2,37906.6,37274.5
1642,2015-09-18,35701.7,34394.2,33101.4,32403.2,31928.9,31549.9,30673.3,29656.3,29950.5,30911.2,32335.3,33830.7,34723.7,35179.9,35643.7,35209.7,34540.0,33909.4,33259.4,35522.3,37174.9,37179.0,36793.4,35855.1
1643,2015-09-19,34656.8,33171.1,32305.5,32052.7,31453.0,31411.3,31175.7,31443.0,33329.0,35192.5,36597.2,37935.9,38622.9,38572.7,39025.2,38898.2,38527.6,37434.2,36273.2,38047.5,39121.1,38752.0,37780.0,36529.8
1644,2015-09-20,35098.4,33406.2,32591.2,31522.4,31273.5,30959.8,30410.9,30552.4,32186.7,34185.5,35009.4,36474.2,37108.4,37163.7,37372.9,37665.9,37287.6,36372.8,35480.4,37519.6,38945.8,38308.8,37507.1,36283.9
1645,2015-09-21,34682.4,33122.4,32139.2,31426.4,31073.8,30739.8,30316.6,30414.6,32374.4,33919.1,35432.7,36504.3,37202.9,37221.4,38101.3,38106.6,37736.3,36777.5,35678.7,37709.0,39199.1,38753.0,37609.7,36541.6
1646,2015-09-22,33604.0,32172.6,31287.9,31112.5,30545.5,30132.8,29598.7,31526.6,33746.4,35321.9,36939.1,38013.3,38505.4,38485.6,38468.0,38408.6,37166.9,36600.0,38319.2,39722.1,39461.7,38656.5,37422.5,35769.3
1647,2015-09-23,33971.6,32461.3,31669.8,31185.2,30730.0,30271.0,29666.9,31246.9,33703.4,35387.8,37117.9,38212.6,38697.9,38976.5,38756.5,38218.9,37015.1,36350.4,38323.2,39356.7,38684.2,37991.0,36741.4,35415.6
1648,2015-09-24,33600.7,32361.3,31083.3,30530.3,29874.8,29289.6,27620.0,27773.7,28875.4,30103.2,31431.9,32610.3,33364.9,33675.2,33889.6,33487.7,32814.3,32454.6,35032.4,36252.7,35752.9,35444.3,34857.2,33649.7
1649,2015-09-25,32379.9,31058.7,29874.2,29099.5,28741.4,28058.5,27136.9,27257.8,28755.3,29966.7,31243.3,32565.3,33327.6,33992.7,33903.4,33616.1,32749.2,32369.1,34793.2,36130.1,36294.7,35706.6,35033.2,33459.1
1650,2015-09-26,32124.9,30655.8,29930.4,29236.1,28906.6,28439.2,28036.2,29675.0,32423.8,34355.0,35693.2,37027.1,37530.7,37926.9,38100.8,37458.0,36115.0,35725.9,37977.0,39023.5,38510.5,37860.1,36462.1,34932.0
1651,2015-09-27,33165.6,31682.7,31088.2,30631.9,30312.3,29881.2,29108.5,30841.4,33152.4,34944.7,36064.5,37034.9,37578.1,37683.2,37565.0,37454.0,36114.9,35530.7,38064.4,38768.7,38435.6,37610.4,36294.4,34807.2
1652,2015-09-28,33187.4,32057.8,31347.7,30839.0,30590.6,29851.9,29393.8,30661.4,32867.7,34509.2,35893.3,37238.3,37611.6,37967.8,37932.9,37298.9,36261.3,35795.9,38508.1,38940.9,38724.0,37934.7,36668.4,35200.2
1653,2015-09-29,33527.2,32359.3,31355.8,30729.5,30499.9,30097.9,29385.8,30953.0,32802.2,34055.6,35457.0,36142.3,36845.1,37392.7,37335.3,36841.9,35773.0,35558.5,38610.9,38956.2,38698.5,37964.2,36565.1,34809.1
1654,2015-09-30,32982.8,32101.7,31354.9,31130.6,30716.1,30297.8,29755.9,30989.8,33482.9,34922.8,36321.3,37627.1,37803.4,37827.0,37784.7,37089.3,36207.3,35872.8,38113.2,38927.0,38537.8,37441.9,36579.1,35156.5
1655,2015-10-01,33169.7,32165.9,31438.3,30952.3,30687.4,30347.8,29594.7,30816.0,32739.2,34475.3,35701.1,36782.6,37262.0,36546.2,36260.5,35540.8,34641.6,34566.0,37041.4,37574.5,37120.7,36208.8,35431.1,34429.4
1656,2015-10-02,33098.5,31922.8,31217.6,30487.0,30087.9,29417.0,28116.9,28057.8,28662.5,30085.6,31222.3,32779.9,33537.3,33855.2,33959.2,33802.8,32760.6,32729.8,36024.3,37098.2,36942.6,36396.7,35675.2,34386.1
1657,2015-10-03,32846.5,31158.5,30139.3,29452.0,29253.2,28845.2,28684.6,30477.4,32799.0,35145.2,36477.5,38246.1,38816.8,39398.0,39145.4,38410.8,37201.0,37123.0,39585.7,39899.8,39232.5,38506.3,37335.6,35658.2
1658,2015-10-04,33939.6,33283.3,32331.8,31989.8,31454.4,31013.8,30256.0,31332.2,32998.5,35028.5,36554.7,38075.4,38615.4,39165.9,39216.1,38449.0,37080.4,37108.3,39233.5,39775.3,39479.3,38603.0,37301.1,36043.4
1659,2015-10-05,34185.1,32960.3,32130.1,31658.3,31069.9,30666.4,29831.7,31112.4,33409.0,34666.3,36124.7,37376.0,37924.5,38310.8,38244.5,37774.8,36338.3,36351.4,39082.1,39281.3,39191.2,38100.9,37012.7,35580.3
1660,2015-10-06,33723.4,32780.4,31814.1,31264.6,30729.2,30119.4,29585.8,30921.4,32929.5,34771.6,35849.8,37028.7,37822.3,38207.2,38380.7,37489.9,36131.9,36434.9,39337.1,39235.2,38921.7,38003.7,36753.3,35139.7
1661,2015-10-07,33006.8,32246.6,31417.1,30800.2,30360.3,30080.7,29567.6,30675.5,33036.5,34202.6,35426.9,36875.7,37416.8,37742.9,37545.1,36750.0,35640.5,35929.8,38590.8,38654.8,37892.1,37108.4,35980.7,34666.5
1662,2015-10-08,32897.7,31607.9,30798.1,30219.5,29716.5,29393.1,28444.4,29834.1,31936.2,33801.3,35186.3,36197.8,36804.5,36348.3,36061.0,35354.8,34295.6,34933.6,37299.5,37637.5,36824.2,36338.2,35028.5,33944.3
1663,2015-10-09,32511.2,31654.0,31092.7,30294.0,30019.0,29379.2,27593.4,27562.3,28300.9,29693.9,30755.5,32318.5,33019.9,33011.5,32869.8,32126.7,31331.0,31800.6,34848.7,35284.0,35227.3,34524.0,33918.6,32674.1
1664,2015-10-10,31039.6,29986.8,29091.1,28457.6,28259.5,27909.8,27488.6,29098.3,31518.9,32853.0,33965.6,35053.6,35476.6,35899.2,35868.4,35330.0,34395.8,34546.4,36966.0,36834.1,36531.2,35701.5,34588.8,33068.2
1665,2015-10-11,31171.6,30055.6,29467.6,28988.0,28818.8,28504.7,27806.8,28698.0,30563.5,31854.0,33122.7,33910.1,34272.0,34470.4,34681.9,34221.0,33087.9,33964.7,36555.2,36357.9,35871.2,34899.2,33978.5,32656.3
1666,2015-10-12,30546.0,29274.1,28220.5,27756.2,27504.6,27269.7,26635.8,27949.0,29880.5,31179.1,32173.1,33419.0,33684.9,33917.7,34045.8,33496.6,32678.7,33546.4,36205.2,36245.0,35436.6,34809.0,33506.6,32174.9
1667,2015-10-13,30345.3,29138.8,28257.8,28037.0,27619.0,27233.1,26620.5,27909.4,29428.7,31197.8,32446.7,33544.7,33725.0,34202.4,34156.1,33887.2,32779.0,33821.3,36283.4,36333.6,35696.1,35004.2,33799.1,32328.7
1668,2015-10-14,30494.2,29171.3,28226.3,27658.7,27275.4,26845.1,26392.3,27614.5,29994.9,31643.9,32863.1,33628.7,34008.4,34158.6,33856.4,33234.2,32483.7,33717.6,36246.8,36042.1,35279.0,34723.4,33697.6,32551.0
1669,2015-10-15,30715.1,29440.3,28664.4,27975.0,27790.4,27180.1,26441.0,27357.1,29150.3,30882.2,32157.0,33587.3,33584.4,33281.8,32766.0,32074.8,31212.0,32620.2,35304.5,35321.7,34786.6,34185.2,33368.2,32391.5
1670,2015-10-16,30796.9,29655.5,28712.0,27936.0,27200.6,26978.3,25784.3,25849.2,26655.7,27987.0,29357.1,30346.1,30945.4,30934.0,30512.5,29779.1,29364.4,31012.9,33823.0,34127.0,33697.8,33273.1,32678.6,31757.1
1671,2015-10-17,30060.6,28753.4,27954.8,26959.4,26803.9,26360.5,25997.4,27382.8,29946.1,31496.3,32443.4,33582.2,33824.8,33856.8,34246.7,33350.3,32738.3,34131.4,36269.9,35931.5,35217.4,34310.7,33474.0,32244.6
1672,2015-10-18,30534.2,29208.8,28468.2,27930.3,27638.8,27211.4,26886.1,27840.6,30076.9,31140.3,31712.6,32605.9,32745.3,32817.5,32671.4,31887.6,31149.9,32485.4,35166.9,34980.2,34501.0,33379.8,32902.3,31670.1
1673,2015-10-19,30081.9,28876.0,28161.8,27374.6,27168.5,26698.2,26080.1,26899.8,28969.4,29996.6,31184.9,31656.6,31734.9,31812.0,31816.3,31586.4,31048.1,32656.0,35017.5,34852.8,33840.8,32921.6,32155.6,31390.7
1674,2015-10-20,29425.8,28280.8,27395.3,27014.7,26660.5,26390.3,25481.3,26717.9,28511.4,29817.5,30905.0,31432.6,31528.4,31602.0,31424.2,31641.8,31104.3,32815.0,35043.2,34374.3,33760.2,32687.1,32300.3,31513.9
1675,2015-10-21,29695.3,28558.4,27726.4,27201.6,26852.7,26667.3,26045.9,27170.2,29092.6,30353.4,31233.6,32049.0,32209.2,32301.4,32438.2,31654.5,31297.3,32877.5,34963.6,34298.6,33563.2,32330.2,31902.2,30919.2
1676,2015-10-22,29835.7,28541.4,27681.2,27187.9,26777.7,26457.8,25553.9,26021.1,27480.2,28802.0,29701.1,30004.4,29646.9,29554.2,28702.9,28346.1,27968.8,29930.6,31583.2,30971.7,30072.5,29033.4,28680.4,28078.6
1677,2015-10-23,27058.6,25975.2,24882.0,24531.5,24106.1,23743.5,22487.1,22318.1,22878.5,23531.6,23833.3,24065.5,24244.8,24312.2,24317.5,23649.0,23558.6,25335.5,27538.4,27528.4,27048.6,26528.8,26202.3,25677.3
1678,2015-10-24,25010.0,23922.4,23058.3,22593.3,22245.9,21854.8,20903.9,20463.6,20633.9,20960.1,20885.6,20952.8,21428.6,22045.9,22539.7,22580.9,22615.3,25248.9,27662.7,28093.8,27907.2,27868.5,27491.6,26970.1
1679,2015-10-25,25556.7,24414.6,23656.9,23303.0,23116.7,23097.9,23129.5,24623.8,27077.5,28642.8,29676.5,30585.5,30280.6,30527.6,30625.3,30167.8,30112.5,32255.7,34083.0,33826.0,33249.8,32536.7,31573.0,30238.7
1680,2015-10-26,28540.8,27204.1,26449.0,25907.0,25612.1,25533.4,24938.8,26304.6,27726.8,29421.4,30189.2,31026.6,31014.6,30859.5,31270.5,30661.1,30352.3,32313.9,33878.6,33709.7,33263.6,32662.8,32229.1,30783.1
1681,2015-10-27,29173.0,27724.8,27032.1,26691.7,26178.8,25744.5,25494.4,26398.6,28626.4,29723.8,30849.4,31815.3,31908.0,31676.9,31912.0,31203.1,30900.0,33132.8,34370.0,34083.9,33758.4,32909.3,31821.5,30461.4
1682,2015-10-28,28651.9,27467.8,26562.8,26162.4,25901.7,25631.5,25202.6,26171.7,28203.8,29079.0,29859.8,30636.8,30477.4,30437.1,29991.1,29468.7,29766.0,31899.0,33443.9,32545.9,32018.3,31038.9,30281.8,28872.2
1683,2015-10-29,27280.9,25586.7,24818.5,24409.1,24523.5,24237.6,23860.4,24720.8,26464.1,27885.8,29063.1,29538.3,29194.2,28614.8,28425.7,27867.7,28039.3,30441.2,31627.8,31016.3,30435.9,29953.7,28945.9,27690.9
1684,2015-10-30,25761.8,24704.0,23888.9,23511.4,23100.2,22826.6,22253.0,21943.4,23017.9,23416.4,24874.0,25765.6,25938.5,25973.3,25836.6,25717.8,26101.9,28550.0,29896.4,29912.3,29465.2,28924.8,28051.5,26906.6
1685,2015-10-31,25094.3,23794.1,22784.8,22622.2,22718.8,22863.6,23021.1,24461.9,26111.6,27367.3,28192.8,29010.6,28965.7,28620.5,28450.6,28039.9,28126.8,30865.7,32289.5,31674.4,31277.2,30347.3,29128.7,27415.2
1686,2015-11-01,25556.0,24472.9,23910.7,23474.8,23355.5,23463.2,23417.7,24475.1,26280.3,27888.1,28483.9,29270.7,28959.2,28527.9,28901.3,28311.4,28800.3,30937.9,32161.7,31926.5,31071.0,30414.7,29445.0,27572.2
1687,2015-11-02,25892.9,24661.1,24170.0,23381.1,23403.1,23395.7,23909.2,24809.9,26946.4,28188.8,29043.2,29878.4,29713.2,29250.3,29002.0,28767.6,29083.9,31341.8,32817.7,32121.5,31604.2,30591.6,29617.2,27811.1
1688,2015-11-03,26032.9,24613.9,23702.8,23438.6,23094.1,23472.5,23461.7,24886.5,26696.2,28023.0,28697.7,29254.2,28762.4,28433.9,28260.2,27901.2,27932.3,30741.1,32466.2,31968.1,31476.8,30359.0,29093.6,27392.9
1689,2015-11-04,25380.7,24151.5,23536.2,23215.4,23209.3,23354.2,23677.4,24726.3,26741.0,28114.1,28744.5,29231.7,28576.4,28360.8,28154.7,27938.3,28187.4,30805.5,32257.0,31613.1,31021.3,29697.2,28606.8,26634.4
1690,2015-11-05,25491.3,24424.6,24016.1,23525.3,23558.2,23663.1,23465.2,24416.8,26071.1,26967.9,27934.4,28227.8,28011.2,27127.4,26998.7,26374.1,26892.5,29612.5,30909.2,30543.9,30073.2,29176.5,27974.6,26994.1
1691,2015-11-06,25239.8,24402.8,23808.9,23279.0,23166.6,23228.0,22358.6,22491.1,23114.7,24002.0,24700.0,25169.8,25341.2,25023.4,24682.8,24483.3,24776.3,27769.8,29169.9,28976.5,28751.2,28428.3,27486.5,26221.5
1692,2015-11-07,24489.0,23324.0,22908.3,22537.7,22362.3,22767.4,23189.1,24448.7,26510.3,27747.6,28607.0,29106.7,28735.8,28348.4,28134.1,28008.3,28399.6,31128.8,32348.2,31786.4,31103.6,30042.0,28832.9,27062.4
1693,2015-11-08,25458.3,24316.2,23721.9,23601.0,23198.8,23724.0,23994.4,25069.3,27232.3,28419.0,28319.5,28896.1,28452.4,28055.2,27904.8,27555.6,28274.7,31013.0,32139.4,31690.5,30981.9,30028.6,28811.5,27142.8
1694,2015-11-09,24917.4,23707.3,22822.1,22689.9,22695.8,23252.7,23472.4,25015.0,26588.2,27932.6,28510.2,29140.9,28821.6,28369.5,28207.7,28033.5,28573.6,31426.1,32140.6,31581.6,30961.2,30088.0,28758.9,27319.6
1695,2015-11-10,25463.9,24095.2,23783.6,23481.5,23349.1,23802.5,23823.9,25323.1,27061.7,27837.9,28612.7,29229.8,28768.1,28289.8,27994.4,27910.0,28356.3,30939.0,31773.6,31339.5,30808.5,29769.9,28602.3,27023.5
1696,2015-11-11,25051.9,23839.2,23026.8,22740.3,22538.7,22659.5,23031.7,24096.7,26205.2,27356.0,27903.9,28207.3,27742.6,27060.5,27152.0,26852.6,27529.7,30231.7,31232.7,30610.8,29803.5,29139.1,27796.4,26140.0
1697,2015-11-12,23999.6,23195.0,22596.1,22333.5,22319.9,22362.4,22430.3,23366.5,25084.7,26399.0,27056.1,27314.1,26990.1,25903.8,25604.4,25466.1,25996.9,29180.2,30172.8,29659.4,29080.6,28189.5,27173.9,25726.8
1698,2015-11-13,23888.5,22775.9,22239.0,21965.8,21869.0,21974.5,21584.9,21422.8,22219.8,23236.1,24091.8,24759.4,24415.7,23903.1,23563.3,23349.2,24239.1,27254.5,28697.9,28405.1,28153.5,27485.6,26716.3,24999.3
1699,2015-11-14,23232.9,22004.6,21162.5,21036.1,21031.2,21021.0,21626.3,23273.2,25351.4,26587.4,27749.0,28158.0,27850.1,27309.9,27267.7,27000.1,27508.7,30592.7,31492.1,30854.7,30233.4,29380.8,27913.5,26304.0
1700,2015-11-15,24209.1,23024.8,22091.0,22016.1,21858.7,22378.1,23150.0,24413.9,26282.8,27122.9,27909.3,28040.0,27712.7,26960.8,26883.7,26576.9,27368.8,30499.8,31579.7,30960.1,30354.8,29265.8,27796.1,25997.0
1701,2015-11-16,24242.9,23299.2,22787.7,22456.0,22485.1,22481.4,23390.6,24558.4,26742.0,27407.6,27878.2,28429.7,28177.5,27297.4,27603.4,27343.0,28115.4,31436.4,31991.0,31386.9,30780.8,29555.3,28045.6,26010.8
1702,2015-11-17,24444.1,23282.0,22663.7,22505.4,22209.7,22798.7,23019.7,24376.3,26248.5,27398.7,28349.9,28719.0,28205.6,27806.3,27639.7,27525.9,28306.7,31304.4,31981.4,31123.1,30359.4,29448.7,27947.5,26220.1
1703,2015-11-18,24660.4,23592.8,23234.6,22762.8,22680.7,23079.5,23663.4,24958.6,26983.3,27742.6,28820.5,29150.3,29128.2,28357.1,28177.3,28245.5,28903.8,31284.6,31920.1,31081.9,30587.5,29385.1,28192.6,26551.1
1704,2015-11-19,24997.3,23880.7,23202.9,22717.7,22741.1,23026.5,23280.7,24130.7,26126.9,27257.2,27814.0,28040.2,28059.7,27080.9,26901.4,26613.4,27642.2,30234.5,30747.6,30293.3,29153.8,28527.9,27500.2,26171.6
1705,2015-11-20,24993.5,23791.9,22994.0,22444.2,22398.2,22440.5,22051.2,21737.6,22517.4,23848.3,24925.7,25469.0,25268.2,24867.3,24487.2,24425.1,25210.9,28259.0,29424.8,29015.0,28839.3,28118.2,27145.5,25537.5
1706,2015-11-21,23691.9,22146.5,21683.6,21462.2,21273.0,21972.4,22613.3,24235.5,26607.3,27863.9,28590.1,29103.6,28516.2,28028.0,27716.2,27693.3,28376.7,31397.6,32026.5,31586.2,30852.5,29693.0,28674.1,26510.2
1707,2015-11-22,24453.1,22897.5,22304.1,22170.1,22228.7,22576.8,23120.6,24799.9,26545.3,27823.3,28329.8,28586.0,28067.4,27454.8,27283.9,27105.3,27994.5,31294.8,31975.0,31338.7,30742.9,29904.9,28496.1,26425.7
1708,2015-11-23,24591.7,23254.4,22657.8,22258.6,22310.4,22795.7,23350.1,24937.6,26638.9,27639.4,28338.8,28594.5,28054.3,27405.9,27403.4,27365.8,28424.0,31460.5,32011.5,31521.5,31012.7,29998.5,28410.7,26700.0
1709,2015-11-24,24635.6,23025.6,22380.6,22136.3,22185.6,22521.8,23354.6,24955.5,26846.6,27837.5,28187.3,28695.0,28369.2,27389.2,27523.6,27425.0,28288.8,31478.9,32228.0,31603.9,30683.8,29780.9,28158.7,26446.1
1710,2015-11-25,24364.7,23189.3,22346.7,22196.0,22263.7,22385.3,23321.5,24712.9,26821.1,27925.1,28564.7,28690.0,28154.1,27874.1,27442.8,27539.0,28122.9,31555.9,32027.1,31360.5,30675.1,29565.5,28339.4,26508.8
1711,2015-11-26,24951.4,23442.6,22662.4,22447.1,22280.6,22674.9,22843.1,24173.9,26224.8,27632.7,28457.4,28708.1,28202.8,27315.6,26933.5,26564.3,27415.7,30501.3,31214.1,30434.2,29699.2,28579.3,27632.6,26219.7
1712,2015-11-27,24571.5,23073.4,22205.9,21809.0,21619.2,21899.2,21556.4,21668.4,22681.2,23722.3,24766.7,25255.4,25148.7,24685.7,24036.4,23987.4,24900.3,28149.1,29144.5,28986.8,28586.1,27967.1,27019.1,25321.9
1713,2015-11-28,23337.7,22232.1,21742.2,21462.2,21466.7,22070.6,23056.6,24362.4,26294.0,28008.9,28608.3,29057.4,28790.9,28093.9,27641.7,27603.1,28468.0,31623.8,32100.0,31320.4,30767.0,29766.0,28554.8,26405.7
1714,2015-11-29,24236.2,23081.7,22932.0,22390.8,22383.9,22693.4,23428.1,24548.6,26644.9,27466.9,28470.6,28822.4,28435.0,27796.9,27647.9,27384.6,28328.3,31476.5,32273.9,31593.4,30713.7,29621.9,28318.6,26553.8
1715,2015-11-30,24330.5,23020.8,22311.2,22212.5,22219.9,22580.4,23577.4,24830.9,26763.2,27816.7,28465.9,28668.0,28048.3,27497.7,27333.7,27374.3,28453.8,31484.9,32123.2,31517.9,30813.5,29614.1,28333.8,26621.4
1716,2015-12-01,24353.9,23239.6,22378.6,22278.5,22246.6,22586.7,23429.7,24534.5,26760.4,27817.3,28675.9,29119.7,28603.5,28007.1,27972.6,27897.9,28691.9,31125.7,31304.6,30547.1,29633.7,28869.4,27714.6,26422.6
1717,2015-12-02,24281.7,23266.5,22367.1,21955.6,21781.1,21966.0,21660.8,21351.7,22249.6,23480.4,23895.1,24443.5,24311.3,24165.5,23783.6,23961.7,24876.8,27903.2,28287.5,28135.8,27703.0,27218.3,26586.0,24763.7
1718,2015-12-03,23471.3,22163.2,21519.5,21596.9,21293.5,21617.3,22119.4,22848.6,24334.8,25983.9,27168.5,27763.8,27209.1,26461.0,26232.2,25843.2,26766.1,29374.2,29893.6,29200.1,28649.2,28048.0,26933.8,25501.4
1719,2015-12-04,23705.6,22486.4,21441.8,20901.9,20872.9,21317.0,21116.1,21432.4,22344.3,23344.1,24550.5,25286.9,25306.6,24972.6,24624.8,24550.6,25601.1,28833.6,29558.7,29470.9,29042.6,28546.5,27431.7,25848.9
1720,2015-12-05,24213.9,22786.0,22000.8,21770.5,21840.2,22283.2,23257.9,24734.2,26937.1,28421.9,29176.1,29452.2,29071.2,28588.4,28573.0,28129.3,29328.7,32290.2,32885.3,32028.3,31605.2,30405.1,29135.7,27544.5
1721,2015-12-06,25645.0,24380.3,23366.0,23230.2,23143.2,23560.8,24589.5,25916.3,27786.5,29157.1,30077.5,30490.0,30218.3,29468.4,29450.1,29312.1,30079.6,32663.7,32946.0,32296.1,31577.7,30624.9,29289.3,27562.3
1722,2015-12-07,25830.4,24307.3,23651.0,23276.1,23201.8,23480.2,24247.5,25571.3,26986.9,28557.7,29671.0,30247.9,29932.2,29235.7,28970.8,28989.6,29741.5,32670.3,32962.1,32477.5,31392.6,30644.0,29434.6,27521.8
1723,2015-12-08,25446.8,24042.7,23494.5,23083.2,23103.5,23291.8,24696.1,25675.1,27466.1,28558.9,29361.4,29832.3,29248.2,28747.6,28578.6,28485.2,29193.9,32261.9,32923.5,32154.0,31398.1,30400.4,29266.5,27710.3
1724,2015-12-09,25648.2,24297.7,23485.3,23192.9,22935.6,23590.4,24397.8,25619.8,27302.0,28258.4,28524.3,29116.7,28799.1,28535.8,28323.9,28076.7,28746.1,31571.6,31779.4,30743.8,30137.8,29195.8,28054.4,26560.1
1725,2015-12-10,24697.8,23505.2,22624.5,22154.5,22105.6,22416.7,22272.3,22092.5,22642.2,23753.9,24439.9,24817.1,24386.5,24112.1,23852.0,23806.3,24692.3,27766.5,28617.0,28356.9,27651.9,27379.6,26696.7,25292.8
1726,2015-12-11,23813.3,22377.1,21855.3,21226.5,21366.9,21458.7,21757.8,21576.7,22509.7,23611.3,24673.7,25172.5,25176.9,24651.6,24427.1,24172.4,25432.1,28589.7,29145.7,28985.0,28437.0,28087.3,26953.1,25571.5
1727,2015-12-12,23844.9,22681.5,21593.2,21471.6,21278.2,21784.0,21905.5,21995.6,23040.9,24519.2,25288.0,26105.7,25926.6,25661.9,25260.9,25364.2,26351.6,29826.5,30605.5,30441.3,29909.0,29486.5,28208.3,26419.7
1728,2015-12-13,24369.7,23339.6,22597.6,22168.2,22114.1,22734.7,23836.4,25308.3,27359.5,28811.9,29568.2,29929.8,29311.0,28829.8,28645.0,28536.6,29797.7,32708.6,33203.0,32517.9,31733.0,30922.3,29525.7,27702.9
1729,2015-12-14,25563.7,24174.7,23347.9,23122.8,23008.3,23515.5,24508.9,25587.0,27624.6,28856.0,29792.2,30524.9,30178.5,29913.2,29771.3,29657.0,30856.9,33265.9,33332.8,32630.9,31880.4,30933.9,29693.1,27507.8
1730,2015-12-15,25777.2,23975.5,23196.8,22852.8,22673.4,23170.7,24273.0,25576.0,27131.5,28766.3,29660.7,30152.4,29493.1,28863.2,28875.3,28769.4,29902.2,32491.0,32843.8,32205.7,31647.9,30763.9,29311.8,27437.0
1731,2015-12-16,25670.2,24233.8,23437.1,23120.9,22979.8,23485.5,24563.6,25483.7,27236.0,28458.3,29059.2,29403.4,29164.1,28336.0,28345.3,28120.9,28849.4,31726.9,32192.6,31680.5,31011.6,30083.3,28963.1,27534.6
1732,2015-12-17,25768.2,24292.5,23513.9,23175.5,23073.2,23095.4,23844.8,24733.0,26587.0,28320.4,29407.8,29481.7,28750.2,27919.1,27666.6,27631.2,28303.0,31156.9,31468.3,31013.7,30448.8,29629.7,28842.7,27165.2
1733,2015-12-18,25686.3,24190.5,23151.0,22872.6,22478.0,22705.6,22941.3,22551.0,23341.4,24471.0,25675.8,26544.3,26405.3,26044.6,25865.7,25659.9,26821.9,29745.5,30471.9,30054.8,29563.1,29114.0,27992.8,26429.4
1734,2015-12-19,24517.6,23135.8,22485.6,22345.4,22026.9,22643.7,23959.4,25251.9,27102.7,28395.8,29245.0,29609.1,29336.8,28600.0,28586.9,28513.3,29522.6,32561.4,32881.2,32424.4,31432.5,30859.3,29532.5,27761.8
1735,2015-12-20,25394.7,24011.7,23193.9,22899.4,22884.8,23258.5,24488.1,26026.6,27763.4,29051.9,29671.5,30433.1,29691.5,29331.3,29110.9,29362.1,29973.4,33100.9,33585.1,32892.4,32218.7,31283.1,30141.7,28302.4
1736,2015-12-21,26170.6,24397.6,23787.6,23416.9,23432.3,23845.3,24964.9,26302.2,28128.3,29539.9,30012.8,30322.3,30187.3,29628.6,29595.9,29251.3,29913.0,32706.4,32997.1,31836.9,30598.8,29648.3,28547.7,27615.3
1737,2015-12-22,26193.6,24994.7,23673.3,23260.7,23083.6,23489.7,24412.7,25582.8,27156.1,28444.9,29301.7,29906.5,29339.8,28693.6,28703.4,28692.7,29555.8,32106.0,33124.9,32452.2,31963.3,30964.7,29473.7,27524.7
1738,2015-12-23,25608.2,24159.2,23500.3,23024.6,23085.3,23552.4,24835.7,25748.5,27322.0,28612.9,29594.9,29621.9,29462.2,28903.7,28714.1,28468.6,29451.9,32418.9,32634.7,32287.9,31360.3,30781.5,29554.6,27996.0
1739,2015-12-24,25935.5,24555.2,23481.6,23443.8,23149.9,23537.8,24307.8,25402.7,27099.3,28874.2,29858.9,30121.1,29660.9,28953.6,28269.7,28025.5,28805.4,31156.8,31615.5,30887.2,30294.5,29638.4,28805.6,27329.0
1740,2015-12-25,25546.5,24202.1,22924.7,22807.4,22398.3,22657.6,22802.6,22462.0,23254.7,24350.3,25348.6,25826.9,25654.3,25350.8,24634.2,24848.0,25554.5,28556.5,29525.4,29372.0,29063.8,28536.7,27601.1,25947.6
1741,2015-12-26,24234.1,22875.6,22164.3,21824.9,22009.5,22422.2,23727.7,25277.6,27233.2,28390.8,29268.2,29828.8,29221.5,28662.5,28257.2,28218.0,28862.6,31710.6,32469.5,31796.7,31113.4,30488.9,29132.7,27354.7
